IP,Categories,References,ReportDate,Comment
134.122.24.73,"Malware","HydraDragonAntivirusSearchEngine|github.com/T145/black-mirror(Malware)",2025-09-20T19:36:19.444331+00:00,"Related with IP detected by heuristics (Discovered IP: 134.122.24.73, Discovered URL: http://134.122.24.73, Verdict: Malware, HTTP Status: 404), Zeroday: No"
134.122.47.86,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:55:03.466494+00:00,"Related with IP detected by heuristics (Discovered IP: 134.122.47.86, Discovered URL: http://134.122.47.86, Verdict: Malware, HTTP Status: 404), Zeroday: No"
134.209.215.51,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:25:40.367156+00:00,"Related with IP detected by heuristics (Discovered IP: 134.209.215.51, Discovered URL: http://134.209.215.51, Verdict: Malware, HTTP Status: 404), Zeroday: No"
134.209.31.17,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:58:25.101466+00:00,"Related with IP detected by heuristics (Discovered IP: 134.209.31.17, Discovered URL: http://134.209.31.17, Verdict: Malware, HTTP Status: 404), Zeroday: No"
134.209.66.103,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:56:17.690606+00:00,"Related with IP detected by heuristics (Discovered IP: 134.209.66.103, Discovered URL: http://134.209.66.103, Verdict: Malware, HTTP Status: 404), Zeroday: No"
134.209.88.241,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:23:35.852192+00:00,"Related with IP detected by heuristics (Discovered IP: 134.209.88.241, Discovered URL: http://134.209.88.241, Verdict: Malware, HTTP Status: 404), Zeroday: No"
136.243.158.18,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:53:02.733068+00:00,"Related with IP detected by heuristics (Discovered IP: 136.243.158.18, Discovered URL: http://136.243.158.18, Verdict: Malware, HTTP Status: 404), Zeroday: No"
137.184.147.7,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:35:03.705941+00:00,"Related with IP detected by heuristics (Discovered IP: 137.184.147.7, Discovered URL: http://137.184.147.7, Verdict: Malware, HTTP Status: 404), Zeroday: No"
137.184.237.101,"Malware","HydraDragonAntivirusSearchEngine|github.com/T145/black-mirror(Malware)",2025-09-20T19:44:05.774755+00:00,"Related with IP detected by heuristics (Discovered IP: 137.184.237.101, Discovered URL: http://137.184.237.101, Verdict: Malware, HTTP Status: 404), Zeroday: No"
138.197.111.85,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:47:54.307602+00:00,"Related with IP detected by heuristics (Discovered IP: 138.197.111.85, Discovered URL: http://138.197.111.85, Verdict: Malware, HTTP Status: 404), Zeroday: No"
138.197.134.239,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T20:13:00.439837+00:00,"Related with IP detected by heuristics (Discovered IP: 138.197.134.239, Discovered URL: http://138.197.134.239, Verdict: Malware, HTTP Status: 400), Zeroday: No"
138.201.48.207,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:25:26.343915+00:00,"Related with IP detected by heuristics (Discovered IP: 138.201.48.207, Discovered URL: http://138.201.48.207, Verdict: Malware, HTTP Status: 404), Zeroday: No"
138.68.1.24,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T20:15:08.676699+00:00,"Related with IP detected by heuristics (Discovered IP: 138.68.1.24, Discovered URL: http://138.68.1.24, Verdict: Spam, HTTP Status: 503), Zeroday: No"
138.68.103.7,"Malware","HydraDragonAntivirusSearchEngine|github.com/T145/black-mirror(Malware)",2025-09-20T20:14:23.213241+00:00,"Related with IP detected by heuristics (Discovered IP: 138.68.103.7, Discovered URL: http://138.68.103.7, Verdict: Malware, HTTP Status: 404), Zeroday: No"
138.68.132.206,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T20:01:36.674378+00:00,"Related with IP detected by heuristics (Discovered IP: 138.68.132.206, Discovered URL: http://138.68.132.206, Verdict: Malware, HTTP Status: 404), Zeroday: No"
138.68.66.39,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:28:42.383272+00:00,"Related with IP detected by heuristics (Discovered IP: 138.68.66.39, Discovered URL: http://138.68.66.39, Verdict: Malware, HTTP Status: 404), Zeroday: No"
138.68.80.28,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:41:01.381173+00:00,"Related with IP detected by heuristics (Discovered IP: 138.68.80.28, Discovered URL: http://138.68.80.28, Verdict: Malware, HTTP Status: 404), Zeroday: No"
139.162.190.203,"DDoS","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:58:40.980646+00:00,"Related with IP detected by heuristics (Discovered IP: 139.162.190.203, Discovered URL: http://139.162.190.203, Verdict: DDoS, HTTP Status: 404), Zeroday: No"
139.162.81.141,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:34:26.614376+00:00,"Related with IP detected by heuristics (Discovered IP: 139.162.81.141, Discovered URL: http://139.162.81.141, Verdict: Malware, HTTP Status: 404), Zeroday: No"
139.180.215.173,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T20:13:22.132673+00:00,"Related with IP detected by heuristics (Discovered IP: 139.180.215.173, Discovered URL: http://139.180.215.173, Verdict: Malware, HTTP Status: 404), Zeroday: No"
139.196.26.219,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:23:53.594734+00:00,"Related with IP detected by heuristics (Discovered IP: 139.196.26.219, Discovered URL: http://139.196.26.219, Verdict: Malware, HTTP Status: 503), Zeroday: No"
139.59.126.127,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T20:03:02.391607+00:00,"Related with IP detected by heuristics (Discovered IP: 139.59.126.127, Discovered URL: http://139.59.126.127, Verdict: Malware, HTTP Status: 404), Zeroday: No"
139.59.16.74,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:35:13.532611+00:00,"Related with IP detected by heuristics (Discovered IP: 139.59.16.74, Discovered URL: http://139.59.16.74, Verdict: Malware, HTTP Status: 404), Zeroday: No"
139.59.163.81,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T20:02:01.664608+00:00,"Related with IP detected by heuristics (Discovered IP: 139.59.163.81, Discovered URL: http://139.59.163.81, Verdict: Malware, HTTP Status: 404), Zeroday: No"
139.59.6.5,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T20:10:59.379399+00:00,"Related with IP detected by heuristics (Discovered IP: 139.59.6.5, Discovered URL: http://139.59.6.5, Verdict: Malware, HTTP Status: 500), Zeroday: No"
139.59.8.242,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:46:14.502396+00:00,"Related with IP detected by heuristics (Discovered IP: 139.59.8.242, Discovered URL: http://139.59.8.242, Verdict: Malware, HTTP Status: 404), Zeroday: No"
139.59.92.53,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:33:24.857281+00:00,"Related with IP detected by heuristics (Discovered IP: 139.59.92.53, Discovered URL: http://139.59.92.53, Verdict: Malware, HTTP Status: 404), Zeroday: No"
139.95.7.28,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:54:35.439033+00:00,"Related with IP detected by heuristics (Discovered IP: 139.95.7.28, Discovered URL: http://139.95.7.28, Verdict: Malware, HTTP Status: 500), Zeroday: No"
14.18.94.80,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:45:00.518575+00:00,"Related with IP detected by heuristics (Discovered IP: 14.18.94.80, Discovered URL: http://14.18.94.80, Verdict: Malware, HTTP Status: 404), Zeroday: No"
141.164.60.216,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:41:59.864084+00:00,"Related with IP detected by heuristics (Discovered IP: 141.164.60.216, Discovered URL: http://141.164.60.216, Verdict: Malware, HTTP Status: 404), Zeroday: No"
141.8.193.61,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:25:39.037387+00:00,"Related with IP detected by heuristics (Discovered IP: 141.8.193.61, Discovered URL: http://141.8.193.61, Verdict: Malware, HTTP Status: 404), Zeroday: No"
141.98.214.119,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:42:46.200433+00:00,"Related with IP detected by heuristics (Discovered IP: 141.98.214.119, Discovered URL: http://141.98.214.119, Verdict: Spam, HTTP Status: 400), Zeroday: No"
141.98.93.2,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T20:04:10.197717+00:00,"Related with IP detected by heuristics (Discovered IP: 141.98.93.2, Discovered URL: http://141.98.93.2, Verdict: Malware, HTTP Status: 400), Zeroday: No"
142.171.123.200,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:41:23.599377+00:00,"Related with IP detected by heuristics (Discovered IP: 142.171.123.200, Discovered URL: http://142.171.123.200, Verdict: Spam, HTTP Status: 404), Zeroday: No"
142.250.200.51,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:23:50.778558+00:00,"Related with IP detected by heuristics (Discovered IP: 142.250.200.51, Discovered URL: http://142.250.200.51, Verdict: Malware, HTTP Status: 404), Zeroday: No"
142.93.143.181,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:30:39.523986+00:00,"Related with IP detected by heuristics (Discovered IP: 142.93.143.181, Discovered URL: http://142.93.143.181, Verdict: Malware, HTTP Status: 404), Zeroday: No"
142.93.161.82,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:28:43.415722+00:00,"Related with IP detected by heuristics (Discovered IP: 142.93.161.82, Discovered URL: http://142.93.161.82, Verdict: Malware, HTTP Status: 404), Zeroday: No"
142.93.230.138,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:34:52.500966+00:00,"Related with IP detected by heuristics (Discovered IP: 142.93.230.138, Discovered URL: http://142.93.230.138, Verdict: Malware, HTTP Status: 404), Zeroday: No"
142.93.232.213,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:30:53.376582+00:00,"Related with IP detected by heuristics (Discovered IP: 142.93.232.213, Discovered URL: http://142.93.232.213, Verdict: Malware, HTTP Status: 404), Zeroday: No"
143.107.172.23,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:36:39.585766+00:00,"Related with IP detected by heuristics (Discovered IP: 143.107.172.23, Discovered URL: http://143.107.172.23, Verdict: Malware, HTTP Status: 404), Zeroday: No"
143.110.210.212,"Malware","HydraDragonAntivirusSearchEngine|github.com/T145/black-mirror(Malware)",2025-09-20T19:56:35.378521+00:00,"Related with IP detected by heuristics (Discovered IP: 143.110.210.212, Discovered URL: http://143.110.210.212, Verdict: Malware, HTTP Status: 404), Zeroday: No"
143.110.237.86,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:35:25.630235+00:00,"Related with IP detected by heuristics (Discovered IP: 143.110.237.86, Discovered URL: http://143.110.237.86, Verdict: Malware, HTTP Status: 404), Zeroday: No"
143.198.151.62,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:52:21.329918+00:00,"Related with IP detected by heuristics (Discovered IP: 143.198.151.62, Discovered URL: http://143.198.151.62, Verdict: Malware, HTTP Status: 404), Zeroday: No"
144.126.200.96,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T20:17:58.445888+00:00,"Related with IP detected by heuristics (Discovered IP: 144.126.200.96, Discovered URL: http://144.126.200.96, Verdict: Malware, HTTP Status: 404), Zeroday: No"
144.22.171.117,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:26:39.786829+00:00,"Related with IP detected by heuristics (Discovered IP: 144.22.171.117, Discovered URL: http://144.22.171.117, Verdict: Malware, HTTP Status: 502), Zeroday: No"
144.76.229.227,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:22:23.806981+00:00,"Related with IP detected by heuristics (Discovered IP: 144.76.229.227, Discovered URL: http://144.76.229.227, Verdict: Malware, HTTP Status: 503), Zeroday: No"
145.239.193.128,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:55:20.137525+00:00,"Related with IP detected by heuristics (Discovered IP: 145.239.193.128, Discovered URL: http://145.239.193.128, Verdict: Malware, HTTP Status: 503), Zeroday: No"
146.190.115.167,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:32:59.682952+00:00,"Related with IP detected by heuristics (Discovered IP: 146.190.115.167, Discovered URL: http://146.190.115.167, Verdict: Malware, HTTP Status: 500), Zeroday: No"
146.190.151.18,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:47:55.777783+00:00,"Related with IP detected by heuristics (Discovered IP: 146.190.151.18, Discovered URL: http://146.190.151.18, Verdict: Malware, HTTP Status: 404), Zeroday: No"
146.59.92.98,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:51:44.071011+00:00,"Related with IP detected by heuristics (Discovered IP: 146.59.92.98, Discovered URL: http://146.59.92.98, Verdict: Malware, HTTP Status: 502), Zeroday: No"
146.70.137.202,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T20:03:46.027555+00:00,"Related with IP detected by heuristics (Discovered IP: 146.70.137.202, Discovered URL: http://146.70.137.202, Verdict: Malware, HTTP Status: 400), Zeroday: No"
146.70.34.78,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:48:21.614688+00:00,"Related with IP detected by heuristics (Discovered IP: 146.70.34.78, Discovered URL: http://146.70.34.78, Verdict: Malware, HTTP Status: 400), Zeroday: No"
146.70.49.197,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:44:20.029827+00:00,"Related with IP detected by heuristics (Discovered IP: 146.70.49.197, Discovered URL: http://146.70.49.197, Verdict: Spam, HTTP Status: 400), Zeroday: No"
147.135.11.189,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T20:03:57.525338+00:00,"Related with IP detected by heuristics (Discovered IP: 147.135.11.189, Discovered URL: http://147.135.11.189, Verdict: Malware, HTTP Status: 404), Zeroday: No"
147.135.220.216,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T20:03:53.459633+00:00,"Related with IP detected by heuristics (Discovered IP: 147.135.220.216, Discovered URL: http://147.135.220.216, Verdict: Malware, HTTP Status: 404), Zeroday: No"
147.135.37.223,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:25:55.126546+00:00,"Related with IP detected by heuristics (Discovered IP: 147.135.37.223, Discovered URL: http://147.135.37.223, Verdict: Malware, HTTP Status: 404), Zeroday: No"
147.182.250.58,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:31:42.562489+00:00,"Related with IP detected by heuristics (Discovered IP: 147.182.250.58, Discovered URL: http://147.182.250.58, Verdict: Malware, HTTP Status: 404), Zeroday: No"
147.45.233.250,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T20:01:57.783949+00:00,"Related with IP detected by heuristics (Discovered IP: 147.45.233.250, Discovered URL: http://147.45.233.250, Verdict: Malware, HTTP Status: 404), Zeroday: No"
148.178.108.44,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T20:16:56.412952+00:00,"Related with IP detected by heuristics (Discovered IP: 148.178.108.44, Discovered URL: http://148.178.108.44, Verdict: Spam, HTTP Status: 400), Zeroday: No"
148.66.159.40,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:28:20.541424+00:00,"Related with IP detected by heuristics (Discovered IP: 148.66.159.40, Discovered URL: http://148.66.159.40, Verdict: Malware, HTTP Status: 500), Zeroday: No"
149.22.87.201,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:41:27.447682+00:00,"Related with IP detected by heuristics (Discovered IP: 149.22.87.201, Discovered URL: http://149.22.87.201, Verdict: Spam, HTTP Status: 400), Zeroday: No"
149.248.32.62,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:31:38.539288+00:00,"Related with IP detected by heuristics (Discovered IP: 149.248.32.62, Discovered URL: http://149.248.32.62, Verdict: Malware, HTTP Status: 404), Zeroday: No"
149.34.242.145,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:38:12.668223+00:00,"Related with IP detected by heuristics (Discovered IP: 149.34.242.145, Discovered URL: http://149.34.242.145, Verdict: Spam, HTTP Status: 400), Zeroday: No"
149.88.26.237,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:28:20.823603+00:00,"Related with IP detected by heuristics (Discovered IP: 149.88.26.237, Discovered URL: http://149.88.26.237, Verdict: Spam, HTTP Status: 400), Zeroday: No"
15.206.42.5,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T19:28:22.936316+00:00,"Related with IP detected by heuristics (Discovered IP: 15.206.42.5, Discovered URL: http://15.206.42.5, Verdict: Malware, HTTP Status: 404), Zeroday: No"
151.101.0.153,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-09-20T20:04:41.931698+00:00,"Related with IP detected by heuristics (Discovered IP: 151.101.0.153, Discovered URL: http://151.101.0.153, Verdict: Malware, HTTP Status: 500), Zeroday: No"
151.101.128.223,"Malware","HydraDragonAntivirusSearchEngine|github.com/T145/black-mirror(Malware)",2025-09-20T20:03:26.237988+00:00,"Related with IP detected by heuristics (Discovered IP: 151.101.128.223, Discovered URL: http://151.101.128.223, Verdict: Malware, HTTP Status: 500), Zeroday: No"
